EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,YearsAtCompany
19282.0,25.0,Yes,Non-Travel,Sales,25.0,3,Life Sciences,Female,3,Analyst,Single,26474.0,2.0,Yes,12
24270.0,31.0,No,Non-Travel,Sales,10.0,3,Technical,Male,5,Manager,Divorced,20120.0,6.0,No,28
12436.0,31.0,No,Travel_Frequently,HR,25.0,4,Life Sciences,Male,2,Executive,Divorced,8591.0,5.0,Yes,9
28189.0,41.0,Yes,Travel_Frequently,HR,11.0,1,Technical,Male,4,Sales Representative,Single,22490.0,2.0,No,26
7877.0,43.0,No,Travel_Frequently,HR,16.0,3,Other,Female,1,Research Scientist,Single,7661.0,8.0,Yes,8
3341.0,51.0,No,Non-Travel,Development,4.0,3,Other,Male,4,Manager,Married,2840.0,0.0,Yes,20
19038.0,21.0,No,Travel_Frequently,HR,4.0,2,Life Sciences,Male,2,Developer,Married,12979.0,8.0,No,23
27233.0,19.0,No,Travel_Frequently,Sales,9.0,3,Other,Male,3,Research Scientist,Divorced,21019.0,5.0,No,33
5912.0,30.0,Yes,Travel_Frequently,Sales,19.0,4,Marketing,Male,5,Developer,Divorced,28555.0,1.0,No,27
27424.0,35.0,No,Travel_Frequently,Development,18.0,2,Medical,Male,5,Manager,Married,17400.0,3.0,Yes,6
22958.0,44.0,Yes,Travel_Rarely,Development,7.0,4,Life Sciences,Female,3,Developer,Single,6127.0,2.0,Yes,37
8515.0,54.0,Yes,Travel_Rarely,Development,22.0,4,Technical,Male,5,Manager,Single,10403.0,1.0,No,9
2032.0,54.0,Yes,Travel_Rarely,HR,28.0,4,Life Sciences,Male,5,Developer,Single,6675.0,3.0,Yes,28
21474.0,29.0,Yes,Travel_Rarely,Sales,3.0,2,Medical,Female,5,Executive,Divorced,3518.0,3.0,Yes,35
17198.0,23.0,Yes,Travel_Frequently,Sales,13.0,1,Life Sciences,Female,1,Executive,Single,16319.0,2.0,Yes,34
7236.0,46.0,Yes,Travel_Rarely,Development,10.0,2,Marketing,Male,1,Executive,Married,4221.0,8.0,No,21
12756.0,33.0,No,Travel_Frequently,Sales,15.0,2,Medical,Female,5,Research Scientist,Single,9446.0,3.0,No,20
15328.0,44.0,No,Travel_Rarely,HR,22.0,2,Other,Male,5,Research Scientist,Married,21953.0,1.0,Yes,25
22665.0,32.0,Yes,Travel_Frequently,HR,26.0,4,Technical,Female,1,Analyst,Divorced,14204.0,0.0,No,36
28819.0,30.0,No,Non-Travel,Sales,4.0,1,Medical,Male,4,Sales Representative,Divorced,24840.0,9.0,Yes,8
13984.0,24.0,No,Non-Travel,HR,18.0,3,Medical,Male,4,Sales Representative,Single,7500.0,7.0,Yes,25
1080.0,39.0,Yes,Travel_Rarely,HR,28.0,4,Medical,Male,2,Research Scientist,Divorced,11610.0,6.0,Yes,36
18611.0,30.0,Yes,Travel_Rarely,Development,13.0,4,Medical,Female,1,Research Scientist,Single,14960.0,1.0,Yes,19
15452.0,36.0,No,Travel_Rarely,Sales,4.0,4,Life Sciences,Female,3,Executive,Married,11820.0,0.0,No,2
26542.0,40.0,No,Non-Travel,HR,2.0,2,Marketing,Female,2,Analyst,Divorced,24144.0,3.0,No,21
17727.0,47.0,No,Travel_Frequently,Sales,2.0,1,Marketing,Female,1,Manager,Divorced,5915.0,9.0,Yes,25
28451.0,57.0,Yes,Travel_Rarely,Development,15.0,2,Technical,Female,5,Sales Representative,Divorced,10818.0,6.0,No,15
18204.0,36.0,No,Travel_Rarely,HR,19.0,3,Life Sciences,Female,4,Executive,Divorced,5581.0,3.0,Yes,37
19646.0,18.0,Yes,Travel_Rarely,Sales,19.0,2,Medical,Female,1,Sales Representative,Divorced,21207.0,1.0,No,18
5650.0,38.0,No,Travel_Rarely,Sales,1.0,4,Other,Female,1,Sales Representative,Married,23263.0,2.0,Yes,21
15301.0,48.0,No,Travel_Frequently,Development,25.0,2,Marketing,Female,2,Sales Representative,Single,22538.0,6.0,No,36
24645.0,56.0,Yes,Travel_Rarely,Sales,26.0,4,Other,Male,1,Analyst,Divorced,23429.0,3.0,Yes,23
14507.0,49.0,Yes,Travel_Frequently,Sales,29.0,2,Technical,Female,4,Executive,Married,26700.0,5.0,No,10
3863.0,23.0,No,Non-Travel,Development,15.0,3,Technical,Female,5,Developer,Divorced,8176.0,5.0,Yes,36
2937.0,38.0,No,Non-Travel,Development,25.0,2,Life Sciences,Male,3,Developer,Divorced,13853.0,6.0,No,29
3918.0,48.0,No,Travel_Rarely,Sales,4.0,4,Other,Female,5,Executive,Married,19767.0,5.0,Yes,39
1690.0,26.0,No,Travel_Frequently,HR,7.0,3,Life Sciences,Male,5,Research Scientist,Divorced,19185.0,5.0,Yes,37
14348.0,42.0,No,Travel_Frequently,Development,4.0,3,Medical,Female,2,Developer,Divorced,22389.0,5.0,Yes,15
306.0,34.0,Yes,Travel_Frequently,HR,16.0,2,Life Sciences,Female,3,Research Scientist,Divorced,4983.0,8.0,Yes,28
4057.0,23.0,No,Travel_Frequently,Sales,15.0,2,Technical,Female,5,Research Scientist,Divorced,10084.0,0.0,No,1
19825.0,25.0,Yes,Non-Travel,HR,28.0,2,Marketing,Male,1,Sales Representative,Divorced,5403.0,7.0,Yes,33
19384.0,45.0,Yes,Non-Travel,HR,11.0,2,Technical,Male,3,Sales Representative,Single,20689.0,0.0,Yes,5
23943.0,24.0,Yes,Non-Travel,Sales,14.0,4,Technical,Male,5,Executive,Married,24416.0,3.0,No,30
9838.0,33.0,No,Travel_Frequently,Sales,20.0,4,Medical,Male,4,Sales Representative,Married,19057.0,6.0,No,2
17616.0,28.0,Yes,Travel_Frequently,Sales,22.0,3,Other,Male,3,Analyst,Divorced,29003.0,7.0,Yes,29
9707.0,21.0,No,Non-Travel,Development,6.0,3,Life Sciences,Male,3,Analyst,Married,26403.0,1.0,No,7
2314.0,52.0,No,Travel_Frequently,HR,29.0,3,Life Sciences,Female,4,Sales Representative,Divorced,5937.0,2.0,No,32
28010.0,40.0,No,Travel_Frequently,HR,12.0,4,Technical,Female,5,Developer,Single,28836.0,2.0,Yes,18
22641.0,44.0,No,Non-Travel,HR,28.0,1,Medical,Male,3,Manager,Divorced,11496.0,1.0,Yes,31
23351.0,34.0,Yes,Travel_Frequently,HR,9.0,2,Marketing,Male,5,Manager,Married,3627.0,1.0,Yes,3
24857.0,55.0,Yes,Non-Travel,Sales,15.0,3,Marketing,Male,1,Developer,Single,21442.0,9.0,No,38
27747.0,51.0,Yes,Travel_Frequently,HR,26.0,1,Medical,Male,2,Sales Representative,Divorced,27460.0,8.0,Yes,15
20706.0,48.0,Yes,Non-Travel,Development,24.0,1,Marketing,Male,1,Manager,Married,2701.0,1.0,Yes,2
9031.0,33.0,No,Non-Travel,Sales,7.0,1,Medical,Female,2,Executive,Divorced,14896.0,2.0,Yes,26
2063.0,42.0,No,Travel_Frequently,Sales,9.0,3,Life Sciences,Female,3,Manager,Married,20837.0,0.0,No,4
6471.0,37.0,No,Non-Travel,HR,7.0,2,Other,Male,3,Executive,Divorced,18532.0,6.0,No,29
17401.0,43.0,No,Travel_Frequently,HR,13.0,4,Technical,Female,4,Sales Representative,Single,27830.0,3.0,Yes,10
6478.0,31.0,Yes,Travel_Rarely,Development,4.0,3,Other,Male,3,Executive,Married,24813.0,4.0,Yes,35
20284.0,23.0,Yes,Travel_Rarely,Development,25.0,1,Medical,Female,2,Developer,Divorced,8834.0,7.0,Yes,25
19952.0,37.0,No,Non-Travel,Sales,14.0,2,Technical,Male,5,Executive,Married,28691.0,4.0,Yes,13
5453.0,56.0,Yes,Travel_Frequently,Development,27.0,2,Medical,Male,1,Analyst,Divorced,10415.0,1.0,Yes,20
11280.0,55.0,Yes,Travel_Rarely,Development,25.0,4,Life Sciences,Male,2,Sales Representative,Married,12319.0,8.0,No,34
27939.0,52.0,Yes,Travel_Rarely,Sales,17.0,4,Technical,Female,4,Manager,Married,18613.0,0.0,No,35
9907.0,39.0,No,Travel_Frequently,HR,24.0,2,Marketing,Male,5,Research Scientist,Married,7183.0,7.0,Yes,0
29831.0,57.0,No,Travel_Rarely,HR,16.0,1,Technical,Male,2,Manager,Married,28158.0,1.0,Yes,6
4271.0,33.0,Yes,Non-Travel,HR,11.0,2,Marketing,Female,4,Executive,Single,7262.0,1.0,Yes,35
8532.0,36.0,Yes,Travel_Frequently,HR,27.0,4,Other,Male,4,Sales Representative,Divorced,24831.0,3.0,Yes,0
27711.0,37.0,Yes,Travel_Rarely,Development,28.0,2,Life Sciences,Male,4,Manager,Married,13081.0,5.0,Yes,38
20471.0,37.0,Yes,Travel_Rarely,HR,24.0,2,Life Sciences,Female,2,Manager,Divorced,26151.0,0.0,Yes,6
9096.0,30.0,No,Non-Travel,Development,14.0,4,Other,Female,5,Sales Representative,Single,17774.0,7.0,No,7
27082.0,54.0,Yes,Non-Travel,HR,16.0,3,Medical,Female,3,Research Scientist,Married,8027.0,1.0,No,21
28675.0,36.0,No,Travel_Frequently,HR,26.0,1,Life Sciences,Male,2,Developer,Divorced,26780.0,9.0,No,20
16973.0,19.0,Yes,Travel_Rarely,Sales,23.0,3,Other,Male,2,Sales Representative,Single,7992.0,0.0,Yes,14
3366.0,36.0,Yes,Non-Travel,Development,4.0,4,Life Sciences,Male,2,Manager,Single,6359.0,4.0,Yes,14
19055.0,51.0,Yes,Travel_Frequently,HR,19.0,1,Technical,Male,5,Executive,Married,5166.0,2.0,Yes,36
5516.0,58.0,Yes,Non-Travel,Development,17.0,2,Marketing,Female,4,Developer,Married,11175.0,4.0,Yes,20
11782.0,54.0,Yes,Travel_Rarely,Sales,28.0,1,Medical,Female,5,Executive,Single,12877.0,5.0,Yes,5
29943.0,34.0,No,Non-Travel,Sales,26.0,4,Technical,Female,2,Manager,Married,12963.0,9.0,Yes,36
15311.0,56.0,No,Travel_Frequently,HR,25.0,1,Medical,Female,1,Analyst,Divorced,13759.0,8.0,No,2
2396.0,53.0,No,Travel_Rarely,HR,29.0,2,Other,Female,5,Analyst,Divorced,25784.0,6.0,No,25
23444.0,59.0,No,Travel_Rarely,Development,4.0,1,Medical,Female,4,Analyst,Divorced,29672.0,0.0,Yes,6
5507.0,33.0,No,Travel_Rarely,Sales,17.0,3,Marketing,Female,2,Research Scientist,Single,10459.0,1.0,No,7
18555.0,35.0,Yes,Travel_Rarely,HR,19.0,3,Medical,Male,5,Analyst,Married,15506.0,2.0,No,39
925.0,18.0,No,Travel_Frequently,Sales,16.0,4,Marketing,Male,2,Manager,Divorced,13470.0,9.0,Yes,7
8135.0,55.0,No,Non-Travel,Development,27.0,1,Technical,Female,3,Executive,Married,8783.0,1.0,No,28
25060.0,31.0,No,Travel_Frequently,Development,22.0,4,Medical,Female,3,Sales Representative,Single,13781.0,1.0,No,8
12071.0,53.0,Yes,Travel_Rarely,Sales,8.0,2,Other,Male,4,Sales Representative,Married,21131.0,5.0,Yes,17
17738.0,47.0,Yes,Travel_Rarely,HR,10.0,4,Medical,Male,1,Executive,Single,13866.0,3.0,No,21
11707.0,52.0,Yes,Non-Travel,Development,24.0,4,Technical,Male,4,Research Scientist,Single,24903.0,7.0,Yes,18
8672.0,26.0,No,Travel_Rarely,Development,1.0,4,Medical,Male,4,Research Scientist,Single,9836.0,6.0,No,33
3125.0,53.0,No,Travel_Rarely,HR,9.0,4,Marketing,Female,2,Analyst,Single,14151.0,1.0,No,2
22058.0,45.0,Yes,Travel_Rarely,Development,20.0,4,Marketing,Female,3,Research Scientist,Married,9383.0,2.0,Yes,33
19159.0,27.0,Yes,Non-Travel,Sales,7.0,4,Marketing,Male,3,Analyst,Married,3709.0,5.0,Yes,2
7621.0,44.0,No,Travel_Rarely,HR,28.0,3,Life Sciences,Male,1,Developer,Divorced,6550.0,6.0,Yes,5
6560.0,53.0,No,Travel_Frequently,Development,10.0,1,Technical,Female,5,Executive,Divorced,19237.0,7.0,No,14
26755.0,46.0,No,Travel_Rarely,HR,14.0,3,Marketing,Female,3,Sales Representative,Divorced,12845.0,9.0,Yes,33
9146.0,19.0,No,Non-Travel,HR,3.0,1,Life Sciences,Female,5,Analyst,Divorced,18671.0,8.0,Yes,26
12721.0,53.0,Yes,Non-Travel,HR,5.0,4,Medical,Female,4,Research Scientist,Married,6409.0,0.0,Yes,38
9847.0,59.0,Yes,Non-Travel,HR,13.0,4,Technical,Male,4,Sales Representative,Divorced,24474.0,8.0,No,28
26135.0,37.0,Yes,Travel_Rarely,Sales,18.0,4,Other,Female,2,Developer,Divorced,7192.0,5.0,Yes,0
29064.0,44.0,Yes,Non-Travel,HR,3.0,2,Other,Male,3,Research Scientist,Single,26917.0,3.0,Yes,9
9628.0,58.0,No,Travel_Rarely,Sales,5.0,3,Technical,Male,1,Executive,Divorced,7390.0,3.0,Yes,3
5799.0,18.0,Yes,Travel_Frequently,Development,11.0,4,Other,Male,2,Sales Representative,Single,3836.0,2.0,Yes,4
22367.0,33.0,Yes,Travel_Frequently,HR,14.0,2,Medical,Male,2,Developer,Single,2309.0,4.0,Yes,28
5883.0,49.0,No,Travel_Frequently,Sales,12.0,1,Marketing,Female,4,Manager,Divorced,6175.0,1.0,No,27
9783.0,22.0,Yes,Travel_Frequently,Development,14.0,3,Marketing,Male,5,Research Scientist,Divorced,8509.0,3.0,Yes,16
11349.0,45.0,Yes,Travel_Frequently,Sales,8.0,4,Medical,Female,4,Analyst,Married,6539.0,5.0,No,33
23583.0,36.0,Yes,Travel_Frequently,HR,22.0,4,Medical,Male,1,Analyst,Divorced,10994.0,4.0,No,13
18566.0,26.0,Yes,Travel_Rarely,Sales,27.0,1,Marketing,Male,3,Analyst,Single,22386.0,8.0,No,11
25953.0,38.0,Yes,Non-Travel,HR,23.0,3,Other,Male,1,Executive,Divorced,7876.0,2.0,No,32
17858.0,48.0,Yes,Non-Travel,HR,7.0,1,Marketing,Male,2,Analyst,Single,5334.0,5.0,Yes,20
6104.0,54.0,Yes,Travel_Frequently,Development,29.0,3,Other,Male,2,Research Scientist,Married,22256.0,6.0,No,37
6749.0,24.0,No,Travel_Rarely,HR,7.0,2,Marketing,Female,2,Manager,Married,28724.0,6.0,No,11
13010.0,43.0,No,Travel_Rarely,HR,27.0,4,Medical,Female,3,Executive,Divorced,11377.0,9.0,Yes,10
9083.0,21.0,Yes,Non-Travel,Development,20.0,3,Technical,Female,5,Research Scientist,Married,26541.0,6.0,Yes,4
23453.0,56.0,No,Non-Travel,Sales,27.0,2,Marketing,Female,4,Analyst,Divorced,16368.0,1.0,No,23
23185.0,43.0,Yes,Travel_Frequently,Development,10.0,4,Technical,Female,3,Research Scientist,Married,24043.0,2.0,Yes,39
15967.0,55.0,No,Non-Travel,Sales,6.0,4,Medical,Female,5,Research Scientist,Married,12214.0,1.0,No,39
26163.0,39.0,Yes,Travel_Frequently,Development,20.0,2,Medical,Male,3,Manager,Married,2184.0,3.0,No,10
5541.0,40.0,Yes,Non-Travel,Sales,6.0,1,Other,Female,3,Executive,Divorced,26581.0,7.0,No,17
422.0,29.0,Yes,Travel_Rarely,HR,15.0,3,Technical,Female,1,Developer,Single,2005.0,0.0,Yes,8
16082.0,29.0,No,Travel_Rarely,Development,16.0,3,Marketing,Male,1,Developer,Divorced,18529.0,9.0,Yes,33
18691.0,58.0,Yes,Travel_Frequently,HR,11.0,2,Technical,Female,5,Executive,Married,13435.0,3.0,No,6
16556.0,54.0,Yes,Non-Travel,Development,13.0,2,Life Sciences,Female,4,Developer,Divorced,19491.0,0.0,Yes,23
3957.0,37.0,Yes,Non-Travel,Development,12.0,1,Medical,Male,2,Research Scientist,Divorced,11727.0,8.0,Yes,15
5607.0,39.0,Yes,Travel_Rarely,Development,25.0,4,Life Sciences,Female,3,Executive,Divorced,20520.0,2.0,Yes,19
28877.0,56.0,No,Non-Travel,HR,12.0,3,Medical,Female,5,Analyst,Divorced,5836.0,9.0,No,13
26780.0,57.0,No,Non-Travel,Sales,18.0,1,Medical,Female,1,Analyst,Single,24732.0,2.0,Yes,29
11381.0,59.0,No,Travel_Rarely,Sales,21.0,1,Life Sciences,Female,2,Developer,Divorced,26964.0,9.0,Yes,37
1726.0,35.0,No,Travel_Frequently,HR,12.0,4,Technical,Male,4,Analyst,Divorced,21098.0,6.0,Yes,6
1185.0,41.0,No,Travel_Rarely,Sales,11.0,2,Life Sciences,Female,2,Analyst,Single,14724.0,5.0,Yes,15
9975.0,42.0,No,Non-Travel,Development,10.0,3,Technical,Male,5,Developer,Married,28434.0,7.0,Yes,17
16789.0,57.0,Yes,Travel_Rarely,Sales,6.0,3,Other,Female,5,Developer,Married,28701.0,7.0,Yes,31
27853.0,46.0,No,Travel_Frequently,Sales,4.0,2,Life Sciences,Male,4,Research Scientist,Single,16273.0,2.0,Yes,10
905.0,18.0,No,Travel_Frequently,HR,20.0,3,Marketing,Female,3,Sales Representative,Single,4491.0,8.0,No,28
19879.0,24.0,Yes,Non-Travel,Sales,17.0,4,Technical,Male,3,Manager,Married,25552.0,0.0,Yes,28
8347.0,34.0,No,Travel_Frequently,Sales,27.0,1,Other,Male,1,Developer,Single,26500.0,3.0,Yes,2
17246.0,55.0,No,Travel_Rarely,Sales,10.0,3,Technical,Male,3,Sales Representative,Married,23897.0,8.0,Yes,17
7798.0,48.0,No,Travel_Frequently,HR,22.0,1,Technical,Male,1,Developer,Single,24628.0,1.0,No,5
6090.0,31.0,Yes,Travel_Frequently,Sales,24.0,3,Other,Male,1,Sales Representative,Married,5269.0,5.0,No,30
2081.0,49.0,Yes,Travel_Rarely,Sales,26.0,4,Life Sciences,Female,1,Analyst,Single,28525.0,6.0,No,21
7929.0,57.0,Yes,Travel_Frequently,HR,27.0,3,Medical,Male,2,Executive,Single,8968.0,9.0,No,29
13854.0,37.0,Yes,Travel_Frequently,Development,17.0,4,Other,Male,2,Executive,Married,20805.0,9.0,Yes,14
25981.0,18.0,Yes,Travel_Rarely,Sales,19.0,2,Medical,Male,3,Research Scientist,Married,13427.0,7.0,Yes,14
7934.0,34.0,No,Travel_Frequently,HR,11.0,3,Life Sciences,Male,1,Sales Representative,Single,21452.0,2.0,No,24
10847.0,41.0,Yes,Travel_Frequently,Sales,14.0,2,Other,Female,4,Executive,Single,19848.0,2.0,Yes,11
12178.0,44.0,Yes,Travel_Frequently,Sales,13.0,1,Other,Female,1,Research Scientist,Divorced,17459.0,6.0,No,24
9317.0,24.0,Yes,Non-Travel,Sales,29.0,3,Other,Female,3,Analyst,Married,10723.0,4.0,Yes,5
25322.0,59.0,Yes,Travel_Frequently,HR,2.0,3,Technical,Male,3,Research Scientist,Married,18428.0,1.0,No,8
29578.0,47.0,Yes,Travel_Rarely,Development,24.0,4,Life Sciences,Male,4,Developer,Single,15139.0,4.0,Yes,37
9928.0,50.0,No,Non-Travel,Sales,26.0,2,Life Sciences,Female,2,Manager,Single,15932.0,5.0,No,13
7212.0,58.0,Yes,Travel_Rarely,Development,18.0,2,Technical,Male,2,Research Scientist,Divorced,12837.0,7.0,No,32
21062.0,23.0,No,Travel_Rarely,HR,1.0,1,Life Sciences,Female,1,Developer,Divorced,8030.0,4.0,Yes,36
6534.0,29.0,No,Non-Travel,Sales,27.0,3,Marketing,Female,2,Sales Representative,Single,24349.0,7.0,Yes,33
5210.0,55.0,No,Travel_Frequently,Sales,21.0,1,Marketing,Male,1,Analyst,Married,9809.0,0.0,Yes,31
2647.0,49.0,Yes,Travel_Frequently,Development,15.0,1,Life Sciences,Female,5,Manager,Married,9015.0,7.0,Yes,12
10074.0,24.0,No,Travel_Frequently,Development,6.0,3,Marketing,Male,5,Sales Representative,Single,24499.0,3.0,No,36
16826.0,18.0,No,Non-Travel,Sales,16.0,1,Medical,Male,4,Sales Representative,Single,17628.0,4.0,No,39
10623.0,20.0,Yes,Travel_Frequently,Development,23.0,3,Marketing,Male,1,Developer,Single,3009.0,9.0,Yes,16
25690.0,28.0,No,Non-Travel,Development,5.0,2,Life Sciences,Female,1,Sales Representative,Married,28887.0,6.0,Yes,21
29988.0,26.0,No,Travel_Frequently,HR,10.0,1,Technical,Female,3,Sales Representative,Married,6770.0,4.0,No,3
1479.0,57.0,Yes,Non-Travel,Sales,28.0,3,Other,Male,1,Manager,Married,25016.0,7.0,No,10
693.0,49.0,Yes,Travel_Rarely,Development,19.0,2,Marketing,Female,2,Executive,Married,14510.0,6.0,Yes,8
25296.0,31.0,Yes,Non-Travel,HR,1.0,4,Medical,Male,3,Manager,Single,19373.0,4.0,Yes,22
6366.0,28.0,Yes,Non-Travel,HR,5.0,3,Marketing,Female,4,Developer,Married,9619.0,7.0,Yes,20
26420.0,25.0,No,Travel_Frequently,HR,5.0,4,Other,Male,2,Manager,Divorced,2173.0,3.0,No,8
18540.0,36.0,Yes,Travel_Frequently,HR,21.0,3,Marketing,Male,5,Research Scientist,Married,29656.0,6.0,Yes,3
21570.0,41.0,No,Non-Travel,Development,9.0,3,Other,Male,5,Manager,Divorced,6945.0,1.0,Yes,0
7371.0,23.0,Yes,Travel_Frequently,Sales,11.0,4,Marketing,Female,5,Manager,Married,16348.0,9.0,No,28
1302.0,29.0,Yes,Non-Travel,Development,6.0,4,Medical,Male,3,Executive,Divorced,22040.0,5.0,Yes,32
7838.0,20.0,No,Travel_Frequently,Sales,26.0,1,Medical,Male,3,Manager,Divorced,14110.0,0.0,Yes,10
14878.0,40.0,Yes,Travel_Frequently,Development,9.0,2,Marketing,Female,4,Developer,Divorced,7563.0,5.0,Yes,20
3716.0,42.0,No,Travel_Frequently,HR,17.0,1,Marketing,Male,5,Analyst,Married,21583.0,8.0,No,7
25857.0,59.0,Yes,Non-Travel,Sales,3.0,4,Other,Male,3,Executive,Married,16375.0,0.0,Yes,14
5038.0,25.0,Yes,Non-Travel,Sales,24.0,4,Other,Female,2,Analyst,Married,12805.0,4.0,No,16
4400.0,37.0,Yes,Travel_Frequently,Sales,4.0,3,Medical,Male,1,Executive,Divorced,22841.0,9.0,No,13
20007.0,32.0,Yes,Travel_Rarely,HR,23.0,1,Technical,Male,1,Sales Representative,Divorced,9000.0,2.0,Yes,33
13841.0,39.0,Yes,Travel_Rarely,Development,13.0,4,Other,Male,2,Sales Representative,Divorced,6210.0,7.0,No,4
20901.0,30.0,Yes,Travel_Frequently,Sales,10.0,1,Life Sciences,Male,4,Manager,Single,7236.0,3.0,Yes,5
11295.0,56.0,No,Travel_Rarely,Development,29.0,2,Life Sciences,Male,4,Manager,Married,28444.0,2.0,Yes,38
7355.0,59.0,No,Travel_Rarely,Development,17.0,3,Other,Male,1,Developer,Divorced,27064.0,3.0,Yes,34
16123.0,44.0,Yes,Travel_Frequently,HR,13.0,1,Marketing,Male,4,Executive,Married,12652.0,6.0,No,11
8751.0,59.0,No,Non-Travel,HR,4.0,3,Medical,Female,4,Developer,Married,10149.0,4.0,No,24
23576.0,55.0,Yes,Non-Travel,Sales,4.0,1,Technical,Female,2,Executive,Married,24236.0,5.0,Yes,12
1437.0,46.0,Yes,Travel_Frequently,HR,12.0,1,Technical,Male,1,Sales Representative,Divorced,14553.0,4.0,Yes,28
508.0,47.0,No,Non-Travel,Sales,12.0,1,Marketing,Female,5,Manager,Divorced,19121.0,4.0,Yes,2
21660.0,33.0,Yes,Travel_Frequently,Development,5.0,1,Life Sciences,Female,1,Analyst,Single,24098.0,3.0,No,13
16018.0,43.0,No,Travel_Rarely,HR,19.0,3,Other,Female,5,Developer,Single,29982.0,2.0,Yes,23
22048.0,21.0,Yes,Travel_Frequently,Development,12.0,4,Other,Male,1,Executive,Married,3592.0,2.0,Yes,4
5403.0,40.0,Yes,Non-Travel,Development,7.0,2,Other,Female,1,Developer,Single,6261.0,4.0,Yes,37
5931.0,27.0,Yes,Travel_Frequently,Development,1.0,4,Other,Female,4,Developer,Single,3178.0,1.0,Yes,16
28613.0,21.0,Yes,Travel_Frequently,HR,13.0,2,Life Sciences,Male,5,Developer,Married,4191.0,8.0,Yes,1
8948.0,18.0,No,Non-Travel,HR,12.0,3,Life Sciences,Female,5,Analyst,Divorced,21352.0,7.0,No,25
29685.0,59.0,Yes,Non-Travel,HR,12.0,1,Life Sciences,Female,2,Executive,Married,29944.0,2.0,Yes,16
18724.0,33.0,Yes,Travel_Rarely,HR,1.0,2,Life Sciences,Male,4,Sales Representative,Married,14297.0,3.0,No,22
12243.0,43.0,No,Travel_Rarely,Development,20.0,1,Technical,Male,2,Executive,Single,22469.0,3.0,Yes,35
17304.0,27.0,No,Travel_Frequently,Development,16.0,4,Medical,Female,3,Sales Representative,Single,17155.0,5.0,No,7
4387.0,44.0,Yes,Travel_Rarely,Development,19.0,1,Life Sciences,Female,1,Research Scientist,Single,18258.0,8.0,No,24
12745.0,33.0,No,Travel_Rarely,Sales,22.0,2,Technical,Female,3,Research Scientist,Married,23165.0,7.0,Yes,11
10311.0,59.0,No,Non-Travel,Development,29.0,2,Other,Male,2,Executive,Single,14896.0,7.0,No,22
17668.0,26.0,Yes,Travel_Rarely,HR,4.0,4,Life Sciences,Male,3,Analyst,Divorced,18256.0,5.0,No,31
26112.0,42.0,Yes,Travel_Rarely,Sales,8.0,2,Technical,Male,4,Analyst,Single,13971.0,2.0,No,26
8694.0,19.0,No,Travel_Frequently,Development,14.0,2,Medical,Female,4,Analyst,Married,18645.0,7.0,Yes,21
17028.0,28.0,Yes,Travel_Frequently,HR,20.0,3,Medical,Male,4,Research Scientist,Married,24609.0,4.0,No,11
1540.0,39.0,No,Travel_Frequently,HR,17.0,4,Other,Female,5,Developer,Divorced,26035.0,6.0,Yes,35
9122.0,33.0,No,Non-Travel,Sales,12.0,3,Marketing,Male,1,Developer,Married,9709.0,4.0,Yes,34
1212.0,53.0,No,Travel_Frequently,Development,13.0,1,Medical,Female,5,Executive,Divorced,17427.0,7.0,No,15
15285.0,31.0,Yes,Travel_Frequently,HR,10.0,1,Marketing,Female,3,Manager,Divorced,26432.0,0.0,Yes,20
27474.0,18.0,Yes,Travel_Rarely,HR,16.0,1,Medical,Male,2,Executive,Single,17685.0,2.0,No,4
2561.0,53.0,Yes,Travel_Rarely,Sales,3.0,1,Technical,Female,2,Analyst,Single,22231.0,1.0,Yes,6
13108.0,34.0,Yes,Travel_Rarely,HR,1.0,4,Medical,Male,5,Sales Representative,Single,2935.0,9.0,No,2
22491.0,24.0,No,Travel_Rarely,Development,18.0,2,Medical,Female,4,Executive,Divorced,3102.0,5.0,No,7
13030.0,43.0,No,Non-Travel,Sales,23.0,1,Marketing,Male,4,Analyst,Married,17027.0,8.0,No,17
11570.0,44.0,Yes,Travel_Frequently,Development,26.0,2,Technical,Male,4,Developer,Married,12251.0,0.0,No,31
12669.0,37.0,No,Non-Travel,Development,1.0,2,Marketing,Male,4,Developer,Single,29612.0,4.0,Yes,15
22000.0,34.0,Yes,Travel_Rarely,HR,14.0,1,Medical,Male,4,Developer,Divorced,20023.0,5.0,Yes,34
391.0,45.0,No,Non-Travel,Sales,2.0,1,Marketing,Female,2,Sales Representative,Single,23099.0,1.0,No,2
17849.0,43.0,Yes,Travel_Rarely,Development,20.0,3,Marketing,Female,1,Analyst,Married,8420.0,8.0,Yes,3
17577.0,57.0,No,Non-Travel,HR,23.0,2,Technical,Male,5,Developer,Divorced,19141.0,0.0,Yes,24
10065.0,50.0,Yes,Travel_Rarely,Development,23.0,4,Medical,Male,4,Developer,Divorced,12433.0,1.0,Yes,22
3591.0,39.0,Yes,Non-Travel,HR,1.0,3,Medical,Male,4,Developer,Single,17226.0,7.0,Yes,18
22745.0,46.0,Yes,Non-Travel,Sales,22.0,4,Life Sciences,Female,4,Sales Representative,Divorced,12034.0,2.0,Yes,7
